,trade_dt,s_info_windcode,s_dq_open,s_dq_high,s_dq_low,s_dq_close,s_dq_preclose,s_dq_volume
0,2017-08-02,300685,16.63,19.96,16.63,19.96,13.86,72.0
1,2017-08-03,300685,21.96,21.96,21.96,21.96,19.96,15.0
2,2017-08-04,300685,24.16,24.16,24.16,24.16,21.96,25.15
3,2017-08-07,300685,26.58,26.58,26.58,26.58,24.16,27.0
4,2017-08-08,300685,29.24,29.24,29.24,29.24,26.58,90.05
5,2017-08-09,300685,32.16,32.16,32.16,32.16,29.24,136.0
6,2017-08-10,300685,35.38,35.38,35.38,35.38,32.16,217.0
7,2017-08-11,300685,38.92,38.92,38.92,38.92,35.38,581.0
8,2017-08-14,300685,42.81,42.81,42.81,42.81,38.92,792.39
9,2017-08-15,300685,47.09,47.09,47.09,47.09,42.81,420.0
10,2017-08-16,300685,51.8,51.8,51.8,51.8,47.09,604.0
11,2017-08-17,300685,56.98,56.98,56.98,56.98,51.8,3785.21
12,2017-08-18,300685,62.68,62.68,62.68,62.68,56.98,3869.75
13,2017-08-21,300685,68.95,68.95,68.95,68.95,62.68,2178.0
14,2017-08-22,300685,75.85,75.85,75.85,75.85,68.95,724.0
15,2017-08-23,300685,82.77,83.44,78.06,83.44,75.85,142313.17
16,2017-08-24,300685,82.0,91.78,80.88,91.78,83.44,126087.25
17,2017-08-25,300685,90.0,96.96,89.5,91.8,91.78,104696.23
18,2017-08-28,300685,93.1,98.0,90.01,93.8,91.8,83974.53
19,2017-08-29,300685,91.01,92.95,84.99,85.98,93.8,76647.69
20,2017-08-30,300685,83.25,88.9,83.01,85.57,85.98,50144.87
21,2017-08-31,300685,87.63,92.3,86.06,91.45,85.57,59495.94
22,2017-09-01,300685,90.37,90.8,86.5,86.61,91.45,46834.2
23,2017-09-04,300685,86.3,87.28,83.5,84.01,86.61,33057.48
24,2017-09-05,300685,83.55,86.66,83.28,85.24,84.01,23812.26
25,2017-09-06,300685,84.1,89.2,83.71,86.58,85.24,40725.25
26,2017-09-07,300685,85.55,92.39,84.1,89.5,86.58,57785.4
27,2017-09-08,300685,88.7,98.45,88.02,98.45,89.5,76907.38
28,2017-09-11,300685,103.0,104.9,95.2,100.5,98.45,66253.02
29,2017-09-12,300685,98.69,103.66,97.0,97.05,100.5,57004.22
30,2017-09-13,300685,96.8,103.0,96.7,100.95,97.05,44292.14
31,2017-09-14,300685,99.99,111.05,99.99,111.01,100.95,63322.86
32,2017-09-15,300685,109.7,110.7,99.91,99.91,111.01,60791.13
33,2017-09-18,300685,98.0,102.0,93.58,95.68,99.91,39869.96
34,2017-09-19,300685,95.19,99.78,94.68,99.2,95.68,24551.04
35,2017-09-20,300685,97.85,99.44,96.53,96.66,99.2,21029.66
36,2017-09-21,300685,96.01,99.94,96.01,96.61,96.66,20937.0
37,2017-09-22,300685,95.44,96.42,90.52,91.88,96.61,28952.46
38,2017-09-25,300685,91.5,93.99,91.01,92.85,91.88,18610.35
39,2017-09-26,300685,92.4,92.4,87.13,87.88,92.85,27547.05
40,2017-09-27,300685,87.13,89.8,87.1,88.35,87.88,12366.8
41,2017-09-28,300685,88.11,89.0,87.62,87.62,88.35,11756.51
42,2017-09-29,300685,87.8,89.45,87.63,88.27,87.62,9794.5
